INFO - 2021-01-26 18:21:06,728 - process: 27808 - cnn.py - util.log - 72 - cnn - Start training
INFO - 2021-01-28 18:45:19,697 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 29
INFO - 2021-01-28 18:45:37,550 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 30
INFO - 2021-01-28 18:45:55,203 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 31
INFO - 2021-01-28 18:46:12,706 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 32
INFO - 2021-01-28 18:46:30,190 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 33
INFO - 2021-01-28 18:46:47,671 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 34
INFO - 2021-01-28 18:47:05,452 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 35
INFO - 2021-01-28 18:47:23,153 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 36
INFO - 2021-01-28 18:47:40,760 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 37
INFO - 2021-01-28 18:47:58,885 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 38
INFO - 2021-01-28 18:48:16,537 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 39
INFO - 2021-01-28 18:48:34,167 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 40
INFO - 2021-01-28 18:48:51,931 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 41
INFO - 2021-01-28 18:49:09,541 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 42
INFO - 2021-01-28 18:49:27,379 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 43
INFO - 2021-01-28 18:49:45,146 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 44
INFO - 2021-01-28 18:50:02,914 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 45
INFO - 2021-01-28 18:50:20,638 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 46
INFO - 2021-01-28 18:50:38,344 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 47
INFO - 2021-01-28 18:50:55,987 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 48
INFO - 2021-01-28 18:51:13,571 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 49
INFO - 2021-01-28 18:51:31,320 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 50
INFO - 2021-01-28 18:51:49,062 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 51
INFO - 2021-01-28 18:52:06,699 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 52
INFO - 2021-01-28 18:52:24,262 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 53
INFO - 2021-01-28 18:52:41,931 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 54
INFO - 2021-01-28 18:53:01,069 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 55
INFO - 2021-01-28 18:53:19,071 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 56
INFO - 2021-01-28 18:53:37,048 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 57
INFO - 2021-01-28 18:53:54,617 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 58
INFO - 2021-01-28 18:54:12,162 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 59
INFO - 2021-01-28 18:54:30,192 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 60
INFO - 2021-01-28 18:54:49,269 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 61
INFO - 2021-01-28 18:55:07,254 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 62
INFO - 2021-01-28 18:55:25,224 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 63
INFO - 2021-01-28 18:55:43,200 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 64
INFO - 2021-01-28 18:56:01,149 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 65
INFO - 2021-01-28 18:56:19,017 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 66
INFO - 2021-01-28 18:56:36,913 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 67
INFO - 2021-01-28 18:56:54,964 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 68
INFO - 2021-01-28 18:57:12,928 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 69
INFO - 2021-01-28 18:57:30,749 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 70
INFO - 2021-01-28 18:57:49,676 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 71
INFO - 2021-01-28 18:58:07,548 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 72
INFO - 2021-01-28 18:58:25,373 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 73
INFO - 2021-01-28 18:58:43,220 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 74
INFO - 2021-01-28 18:59:01,101 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 75
INFO - 2021-01-28 18:59:18,868 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 76
INFO - 2021-01-28 18:59:36,697 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 77
INFO - 2021-01-28 18:59:54,466 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 78
INFO - 2021-01-28 19:00:12,305 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 79
INFO - 2021-01-28 19:00:30,116 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 80
INFO - 2021-01-28 19:00:47,872 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 81
INFO - 2021-01-28 19:01:06,461 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 82
INFO - 2021-01-28 19:01:24,479 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 83
INFO - 2021-01-28 19:01:42,320 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 84
INFO - 2021-01-28 19:02:00,187 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 85
INFO - 2021-01-28 19:02:17,886 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 86
INFO - 2021-01-28 19:02:36,070 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 87
INFO - 2021-01-28 19:02:55,097 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 88
INFO - 2021-01-28 19:03:22,950 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 89
INFO - 2021-01-28 19:03:50,731 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 90
INFO - 2021-01-28 19:04:18,419 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 91
INFO - 2021-01-28 19:04:45,934 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 92
INFO - 2021-01-28 19:05:13,704 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 93
INFO - 2021-01-28 19:05:40,967 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 94
INFO - 2021-01-28 19:06:07,783 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 95
INFO - 2021-01-28 19:06:34,582 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 96
INFO - 2021-01-28 19:07:01,355 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 97
INFO - 2021-01-28 19:07:28,286 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 98
INFO - 2021-01-28 19:07:55,215 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 99
INFO - 2021-01-29 12:25:51,840 - process: 35875 - cnn.py - util.log - 72 - cnn - Start training
INFO - 2021-01-29 12:26:14,056 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 0
INFO - 2021-01-29 12:26:36,360 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 1
INFO - 2021-01-29 12:27:00,901 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 2
INFO - 2021-01-29 12:27:25,034 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 3
INFO - 2021-01-29 12:27:47,981 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 4
INFO - 2021-01-29 12:28:10,693 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 5
INFO - 2021-01-29 12:28:33,436 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 6
INFO - 2021-01-29 12:28:56,108 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 7
INFO - 2021-01-29 12:29:18,755 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 8
INFO - 2021-01-29 12:29:41,672 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 9
INFO - 2021-01-29 12:30:04,383 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 10
INFO - 2021-01-29 12:30:26,966 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 11
INFO - 2021-01-29 12:30:49,799 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 12
INFO - 2021-01-29 12:31:12,557 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 13
INFO - 2021-01-29 12:31:36,434 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 14
INFO - 2021-01-29 12:31:58,966 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 15
INFO - 2021-01-29 12:32:21,172 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 16
INFO - 2021-01-29 12:32:43,322 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 17
INFO - 2021-01-29 12:33:05,450 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 18
INFO - 2021-01-29 12:33:27,670 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 19
INFO - 2021-01-29 12:33:49,772 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 20
INFO - 2021-01-29 12:34:11,924 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 21
INFO - 2021-01-29 12:34:33,982 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 22
INFO - 2021-01-29 12:34:56,075 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 23
INFO - 2021-01-29 12:35:18,147 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 24
INFO - 2021-01-29 12:35:40,683 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 25
INFO - 2021-01-29 12:36:02,744 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 26
INFO - 2021-01-29 12:36:24,808 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 27
INFO - 2021-01-29 12:36:46,869 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 28
INFO - 2021-01-29 12:37:08,906 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 29
INFO - 2021-01-29 12:37:31,037 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 30
INFO - 2021-01-29 12:37:53,136 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 31
INFO - 2021-01-29 12:38:15,140 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 32
INFO - 2021-01-29 12:38:37,297 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 33
INFO - 2021-01-29 12:38:59,471 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 34
INFO - 2021-01-29 12:39:21,511 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 35
INFO - 2021-01-29 12:39:43,580 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 36
INFO - 2021-01-29 12:40:05,796 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 37
INFO - 2021-01-29 12:40:27,951 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 38
INFO - 2021-01-29 12:40:50,018 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 39
INFO - 2021-01-29 12:41:12,058 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 40
INFO - 2021-01-29 12:41:34,130 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 41
INFO - 2021-01-29 12:41:56,491 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 42
INFO - 2021-01-29 12:42:36,393 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 43
INFO - 2021-01-29 12:43:04,443 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 44
INFO - 2021-01-29 12:43:33,491 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 45
INFO - 2021-01-29 12:43:55,465 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 46
INFO - 2021-01-29 12:44:17,502 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 47
INFO - 2021-01-29 12:44:39,399 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 48
INFO - 2021-01-29 12:45:01,371 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 49
INFO - 2021-01-29 12:45:23,303 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 50
INFO - 2021-01-29 12:45:45,250 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 51
INFO - 2021-01-29 12:46:07,209 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 52
INFO - 2021-01-29 12:46:29,214 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 53
INFO - 2021-01-29 12:46:51,239 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 54
INFO - 2021-01-29 12:47:13,141 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 55
INFO - 2021-01-29 12:47:35,724 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 56
INFO - 2021-01-29 12:47:58,230 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 57
INFO - 2021-01-29 12:48:20,114 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 58
INFO - 2021-01-29 12:48:42,403 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 59
INFO - 2021-01-29 12:49:04,764 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 60
INFO - 2021-01-29 12:49:26,783 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 61
INFO - 2021-01-29 12:49:48,760 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 62
INFO - 2021-01-29 12:50:10,979 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 63
INFO - 2021-01-29 12:50:32,939 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 64
INFO - 2021-01-29 12:50:54,893 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 65
INFO - 2021-01-29 12:51:16,869 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 66
INFO - 2021-01-29 12:51:38,790 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 67
INFO - 2021-01-29 12:52:00,730 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 68
INFO - 2021-01-29 12:52:22,823 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 69
INFO - 2021-01-29 12:52:44,994 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 70
INFO - 2021-01-29 12:53:07,887 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 71
INFO - 2021-01-29 12:55:07,049 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 72
INFO - 2021-01-29 12:55:33,746 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 73
INFO - 2021-01-29 12:55:56,978 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 74
INFO - 2021-01-29 12:56:19,296 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 75
INFO - 2021-01-29 12:56:42,987 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 76
INFO - 2021-01-29 12:57:06,242 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 77
INFO - 2021-01-29 12:57:29,424 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 78
INFO - 2021-01-29 12:57:52,257 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 79
INFO - 2021-01-29 12:58:15,172 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 80
INFO - 2021-01-29 12:58:38,319 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 81
INFO - 2021-01-29 12:59:01,758 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 82
INFO - 2021-01-29 12:59:24,743 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 83
INFO - 2021-01-29 12:59:47,546 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 84
INFO - 2021-01-29 13:00:10,369 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 85
INFO - 2021-01-29 13:00:33,175 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 86
INFO - 2021-01-29 13:00:55,871 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 87
